segment_length;buffer_size;lr;mlbs;bandwidth;count;median(buffer_underrruns);mean(buffer_underrruns);stdev(buffer_underrruns);min(buffer_underrruns);q1(buffer_underrruns);q3(buffer_underrruns);max(buffer_underrruns)
1;0,25;0,75;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,25;0,75;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,25;0,75;1;1;3;0;0;0;0;0;0;0
1;0,25;1;0,6;0,466666666666667;3;3;3;0;3;3;3;3
1;0,25;1;0,6;0,533333333333333;3;3;2,667;0,577;2;2;3;3
1;0,25;1;0,6;0,566666666666667;3;3;3;0;3;3;3;3
1;0,25;1;0,6;0,6;3;2;2,333;0,577;2;2;3;3
1;0,25;1;0,6;0,633333333333333;3;3;2,667;0,577;2;2;3;3
1;0,25;1;0,6;0,666666666666667;3;2;2;0;2;2;2;2
1;0,25;1;0,6;1;3;2;2;0;2;2;2;2
1;0,25;1;1;0,466666666666667;3;1;1;0;1;1;1;1
1;0,25;1;1;0,533333333333333;3;0;0,333;0,577;0;0;1;1
1;0,25;1;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,25;1;1;0,6;3;0;0;0;0;0;0;0
1;0,25;1;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,25;1;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,25;1;1;1;3;0;0;0;0;0;0;0
1;0,75;0;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0;0,1;0,6;3;0;0;0;0;0;0;0
1;0,75;0;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0;0,1;1;3;0;0;0;0;0;0;0
1;0,75;0;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0;1;1;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,015625;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,1;1;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,015625;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,015625;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,015625;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,015625;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,015625;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,015625;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,015625;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,015625;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,015625;1;1;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,03125;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,1;1;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,03125;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,03125;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,03125;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,03125;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,03125;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,03125;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,03125;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,03125;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,03125;1;1;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,0625;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,1;1;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,0625;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,0625;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,0625;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,0625;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,0625;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,0625;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,0625;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,0625;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,0625;1;1;3;0;0;0;0;0;0;0
1;0,75;0,125;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,125;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,125;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,125;0,1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,125;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,125;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,125;0,1;1;3;0;0;0;0;0;0;0
1;0,75;0,125;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,125;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,125;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,125;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,125;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,125;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,125;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,125;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,125;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,125;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,125;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,125;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,125;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,125;1;1;3;0;0;0;0;0;0;0
1;0,75;0,25;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,25;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,25;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,25;0,1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,25;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,25;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,25;0,1;1;3;0;0;0;0;0;0;0
1;0,75;0,25;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,25;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,25;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,25;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,25;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,25;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,25;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,25;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,25;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,25;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,25;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,25;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,25;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,25;1;1;3;0;0;0;0;0;0;0
1;0,75;0,5;0,1;0,466666666666667;3;2;2;0;2;2;2;2
1;0,75;0,5;0,1;0,533333333333333;3;2;2;0;2;2;2;2
1;0,75;0,5;0,1;0,566666666666667;3;2;2;0;2;2;2;2
1;0,75;0,5;0,1;0,6;3;2;2;0;2;2;2;2
1;0,75;0,5;0,1;0,633333333333333;3;2;2;0;2;2;2;2
1;0,75;0,5;0,1;0,666666666666667;3;1;1,333;0,577;1;1;2;2
1;0,75;0,5;0,1;1;3;1;1,333;0,577;1;1;2;2
1;0,75;0,5;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,5;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,5;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,5;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,5;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,5;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,5;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,5;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,5;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,5;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,5;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,5;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,5;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,5;1;1;3;0;0;0;0;0;0;0
1;0,75;0,75;0,6;0,466666666666667;3;1;1;0;1;1;1;1
1;0,75;0,75;0,6;0,533333333333333;3;0;0,333;0,577;0;0;1;1
1;0,75;0,75;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,75;0,6;0,6;3;0;0;0;0;0;0;0
1;0,75;0,75;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,75;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,75;0,6;1;3;0;0;0;0;0;0;0
1;0,75;0,75;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;0,75;0,75;1;0,533333333333333;3;0;0;0;0;0;0;0
1;0,75;0,75;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;0,75;1;0,6;3;0;0;0;0;0;0;0
1;0,75;0,75;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;0,75;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;0,75;1;1;3;0;0;0;0;0;0;0
1;0,75;1;0,6;0,466666666666667;3;3;2,667;0,577;2;2;3;3
1;0,75;1;0,6;0,533333333333333;3;3;2,667;0,577;2;2;3;3
1;0,75;1;0,6;0,566666666666667;3;2;2,333;0,577;2;2;3;3
1;0,75;1;0,6;0,6;2;3;3;0;3;3;3;3
1;0,75;1;0,6;0,633333333333333;3;3;2,667;0,577;2;2;3;3
1;0,75;1;0,6;0,666666666666667;3;3;2,667;0,577;2;2;3;3
1;0,75;1;0,6;1;3;2;2,333;0,577;2;2;3;3
1;0,75;1;1;0,466666666666667;3;1;1;0;1;1;1;1
1;0,75;1;1;0,533333333333333;3;0;0,333;0,577;0;0;1;1
1;0,75;1;1;0,566666666666667;3;0;0;0;0;0;0;0
1;0,75;1;1;0,6;3;0;0;0;0;0;0;0
1;0,75;1;1;0,633333333333333;3;0;0;0;0;0;0;0
1;0,75;1;1;0,666666666666667;3;0;0;0;0;0;0;0
1;0,75;1;1;1;3;0;0;0;0;0;0;0
1;1;0;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0;0,1;0,6;3;0;0;0;0;0;0;0
1;1;0;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0;0,1;1;3;0;0;0;0;0;0;0
1;1;0;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0;0,6;1;3;0;0;0;0;0;0;0
1;1;0;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0;1;0,6;3;0;0;0;0;0;0;0
1;1;0;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0;1;1;3;0;0;0;0;0;0;0
1;1;0,015625;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,015625;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,015625;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,015625;0,1;0,6;3;0;0;0;0;0;0;0
1;1;0,015625;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,015625;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,015625;0,1;1;3;0;0;0;0;0;0;0
1;1;0,015625;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,015625;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,015625;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,015625;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,015625;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,015625;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,015625;0,6;1;3;0;0;0;0;0;0;0
1;1;0,015625;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,015625;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,015625;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,015625;1;0,6;3;0;0;0;0;0;0;0
1;1;0,015625;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,015625;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,015625;1;1;3;0;0;0;0;0;0;0
1;1;0,03125;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,03125;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,03125;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,03125;0,1;0,6;3;0;0;0;0;0;0;0
1;1;0,03125;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,03125;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,03125;0,1;1;3;0;0;0;0;0;0;0
1;1;0,03125;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,03125;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,03125;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,03125;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,03125;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,03125;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,03125;0,6;1;3;0;0;0;0;0;0;0
1;1;0,03125;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,03125;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,03125;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,03125;1;0,6;3;0;0;0;0;0;0;0
1;1;0,03125;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,03125;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,03125;1;1;3;0;0;0;0;0;0;0
1;1;0,0625;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,0625;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,0625;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,0625;0,1;0,6;3;0;0;0;0;0;0;0
1;1;0,0625;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,0625;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,0625;0,1;1;3;0;0;0;0;0;0;0
1;1;0,0625;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,0625;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,0625;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,0625;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,0625;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,0625;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,0625;0,6;1;3;0;0;0;0;0;0;0
1;1;0,0625;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,0625;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,0625;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,0625;1;0,6;3;0;0;0;0;0;0;0
1;1;0,0625;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,0625;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,0625;1;1;3;0;0;0;0;0;0;0
1;1;0,125;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,125;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,125;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,125;0,1;0,6;3;0;0;0;0;0;0;0
1;1;0,125;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,125;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,125;0,1;1;3;0;0;0;0;0;0;0
1;1;0,125;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,125;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,125;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,125;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,125;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,125;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,125;0,6;1;3;0;0;0;0;0;0;0
1;1;0,125;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,125;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,125;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,125;1;0,6;3;0;0;0;0;0;0;0
1;1;0,125;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,125;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,125;1;1;3;0;0;0;0;0;0;0
1;1;0,25;0,1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,25;0,1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,25;0,1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,25;0,1;0,6;3;0;0;0;0;0;0;0
1;1;0,25;0,1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,25;0,1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,25;0,1;1;3;0;0;0;0;0;0;0
1;1;0,25;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,25;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,25;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,25;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,25;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,25;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,25;0,6;1;3;0;0;0;0;0;0;0
1;1;0,25;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,25;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,25;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,25;1;0,6;3;0;0;0;0;0;0;0
1;1;0,25;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,25;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,25;1;1;3;0;0;0;0;0;0;0
1;1;0,5;0,1;0,466666666666667;3;2;2;0;2;2;2;2
1;1;0,5;0,1;0,533333333333333;3;2;1,667;0,577;1;1;2;2
1;1;0,5;0,1;0,566666666666667;3;2;2;0;2;2;2;2
1;1;0,5;0,1;0,6;3;2;2;0;2;2;2;2
1;1;0,5;0,1;0,633333333333333;3;2;1,667;0,577;1;1;2;2
1;1;0,5;0,1;0,666666666666667;3;2;2;0;2;2;2;2
1;1;0,5;0,1;1;3;1;1;0;1;1;1;1
1;1;0,5;0,6;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,5;0,6;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,5;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,5;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,5;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,5;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,5;0,6;1;3;0;0;0;0;0;0;0
1;1;0,5;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,5;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,5;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,5;1;0,6;3;0;0;0;0;0;0;0
1;1;0,5;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,5;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,5;1;1;3;0;0;0;0;0;0;0
1;1;0,75;0,6;0,466666666666667;3;1;1;0;1;1;1;1
1;1;0,75;0,6;0,533333333333333;3;1;0,667;0,577;0;0;1;1
1;1;0,75;0,6;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,75;0,6;0,6;3;0;0;0;0;0;0;0
1;1;0,75;0,6;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,75;0,6;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,75;0,6;1;3;0;0;0;0;0;0;0
1;1;0,75;1;0,466666666666667;3;1;0,667;0,577;0;0;1;1
1;1;0,75;1;0,533333333333333;3;0;0;0;0;0;0;0
1;1;0,75;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;0,75;1;0,6;3;0;0;0;0;0;0;0
1;1;0,75;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;0,75;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;0,75;1;1;3;0;0;0;0;0;0;0
1;1;1;0,6;0,466666666666667;3;3;2,667;0,577;2;2;3;3
1;1;1;0,6;0,533333333333333;3;3;2,667;0,577;2;2;3;3
1;1;1;0,6;0,566666666666667;3;3;2,667;0,577;2;2;3;3
1;1;1;0,6;0,6;3;2;2,333;0,577;2;2;3;3
1;1;1;0,6;0,633333333333333;3;2;2,333;0,577;2;2;3;3
1;1;1;0,6;0,666666666666667;3;3;2,667;0,577;2;2;3;3
1;1;1;0,6;1;3;2;2,333;0,577;2;2;3;3
1;1;1;1;0,466666666666667;3;1;1;0;1;1;1;1
1;1;1;1;0,533333333333333;3;0;0,333;0,577;0;0;1;1
1;1;1;1;0,566666666666667;3;0;0;0;0;0;0;0
1;1;1;1;0,6;3;0;0;0;0;0;0;0
1;1;1;1;0,633333333333333;3;0;0;0;0;0;0;0
1;1;1;1;0,666666666666667;3;0;0;0;0;0;0;0
1;1;1;1;1;3;0;0;0;0;0;0;0
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;1;1,00;1;1;3;12;;;;;;13
